"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"6846","GO:0060079",0.45596240871487,0.762883133281293,4,13,"excitatory postsynaptic potential","BP"
"1640","GO:0006998",0.455978004075919,0.931146277877368,1,2,"nuclear envelope organization","BP"
"3322","GO:0020027",0.455985379190055,0.931143654233938,1,2,"hemoglobin metabolic process","BP"
"6994","GO:0060539",0.455995427769788,0.931140079393636,1,2,"diaphragm development","BP"
"8042","GO:0097193",0.456000279891069,0.931138353187164,1,2,"intrinsic apoptotic signaling pathway","BP"
"8745","GO:1902630",0.456027046264974,0.93112883014015,1,2,"regulation of membrane hyperpolarization","BP"
"1091","GO:0005595",0.456030151105127,0.931127725403686,1,2,"collagen type XII trimer","CC"
"8666","GO:1902018",0.456043161110262,0.931123096285656,1,2,"negative regulation of cilium assembly","BP"
"1224","GO:0005883",0.456047933317905,0.931121398213314,1,2,"neurofilament","CC"
"1133","GO:0005697",0.456050548037559,0.931120467818324,1,2,"telomerase holoenzyme complex","CC"
"6807","GO:0060012",0.456063795790023,0.931115753769004,1,2,"synaptic transmission, glycinergic","BP"
"5969","GO:0046827",0.456080726682947,0.93110972878024,1,2,"positive regulation of protein export from nucleus","BP"
"8775","GO:1902857",0.456100799587724,0.931102585249732,1,2,"positive regulation of non-motile cilium assembly","BP"
"2061","GO:0008407",0.456109791774265,0.931099384939075,1,2,"chaeta morphogenesis","BP"
"305","GO:0001714",0.456113241820048,0.931098157047872,1,2,"endodermal cell fate specification","BP"
"1733","GO:0007202",0.456160489102464,0.931081339960875,1,2,"activation of phospholipase C activity","BP"
"252","GO:0001552",0.456163596029955,0.931080233987511,1,2,"ovarian follicle atresia","BP"
"2357","GO:0010039",0.456171871808248,0.931077288009287,1,2,"response to iron ion","BP"
"1141","GO:0005731",0.456197866606836,0.931068033908547,1,2,"nucleolus organizer region","CC"
"1309","GO:0006111",0.456197866606836,0.931068033908547,1,2,"regulation of gluconeogenesis","BP"
"1674","GO:0007072",0.456197866606836,0.931068033908547,1,2,"positive regulation of transcription involved in exit from mitosis","BP"
"2973","GO:0016570",0.456197866606836,0.931068033908547,1,2,"histone modification","BP"
"4855","GO:0036049",0.456197866606836,0.931068033908547,1,2,"peptidyl-lysine desuccinylation","BP"
"4856","GO:0036055",0.456197866606836,0.931068033908547,1,2,"protein-succinyllysine desuccinylase activity","MF"
"7218","GO:0061697",0.456197866606836,0.931068033908547,1,2,"protein-glutaryllysine deglutarylase activity","MF"
"7219","GO:0061698",0.456197866606836,0.931068033908547,1,2,"protein deglutarylation","BP"
"7220","GO:0061699",0.456197866606836,0.931068033908547,1,2,"peptidyl-lysine deglutarylation","BP"
"7483","GO:0070932",0.456197866606836,0.931068033908547,1,2,"histone H3 deacetylation","BP"
"8078","GO:0097372",0.456197866606836,0.931068033908547,1,2,"NAD-dependent histone deacetylase activity (H3-K18 specific)","MF"
"8385","GO:0106230",0.456197866606836,0.931068033908547,1,2,"protein depropionylation","BP"
"8386","GO:0106231",0.456197866606836,0.931068033908547,1,2,"protein-propionyllysine depropionylase activity","MF"
"9194","GO:1990258",0.456197866606836,0.931068033908547,1,2,"histone glutamine methylation","BP"
"9354","GO:2000234",0.456197866606836,0.931068033908547,1,2,"positive regulation of rRNA processing","BP"
"6187","GO:0048513",0.456241737484499,0.931052414089055,1,2,"animal organ development","BP"
"460","GO:0002175",0.45627654483953,0.931040019531047,1,2,"protein localization to paranode region of axon","BP"
"687","GO:0003851",0.45627654483953,0.931040019531047,1,2,"2-hydroxyacylsphingosine 1-beta-galactosyltransferase activity","MF"
"1511","GO:0006687",0.45627654483953,0.931040019531047,1,2,"glycosphingolipid metabolic process","BP"
"1512","GO:0006688",0.45627654483953,0.931040019531047,1,2,"glycosphingolipid biosynthetic process","BP"
"1948","GO:0008120",0.45627654483953,0.931040019531047,1,2,"ceramide glucosyltransferase activity","MF"
"2081","GO:0008489",0.45627654483953,0.931040019531047,1,2,"UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity","MF"
"6031","GO:0047263",0.45627654483953,0.931040019531047,1,2,"N-acylsphingosine galactosyltransferase activity","MF"
"5269","GO:0043047",0.45628064216599,0.931038560402504,1,2,"single-stranded telomeric DNA binding","MF"
"8146","GO:0098505",0.45628064216599,0.931038560402504,1,2,"G-rich strand telomeric DNA binding","MF"
"1800","GO:0007370",0.45629801856973,0.931032372191924,1,2,"ventral furrow formation","BP"
"4632","GO:0035147",0.45629801856973,0.931032372191924,1,2,"branch fusion, open tracheal system","BP"
"4747","GO:0035565",0.456299670129948,0.931031784005971,1,2,"regulation of pronephros size","BP"
"4972","GO:0039020",0.456299670129948,0.931031784005971,1,2,"pronephric nephron tubule development","BP"
"7760","GO:0072179",0.456299670129948,0.931031784005971,1,2,"nephric duct formation","BP"
"3115","GO:0017183",0.456318600415906,0.931025041928816,1,2,"peptidyl-diphthamide biosynthetic process from peptidyl-histidine","BP"
"2944","GO:0016446",0.456321082708154,0.931024157825506,1,2,"somatic hypermutation of immunoglobulin genes","BP"
"5200","GO:0042773",0.456332928398087,0.931019938682981,1,2,"ATP synthesis coupled electron transport","BP"
"4536","GO:0034618",0.456342363559201,0.931016577999435,1,2,"arginine binding","MF"
"3520","GO:0030119",0.456358905182256,0.931010685813249,1,2,"AP-type membrane coat adaptor complex","CC"
"3832","GO:0031123",0.456385683275008,0.931001146618044,1,2,"RNA 3'-end processing","BP"
"6134","GO:0048260",0.456400387211782,0.930995908222142,1,2,"positive regulation of receptor-mediated endocytosis","BP"
"4937","GO:0038001",0.456407944611993,0.930993215748358,1,2,"paracrine signaling","BP"
"7265","GO:0062151",0.456407944611993,0.930993215748358,1,2,"catalase complex","CC"
"2270","GO:0009644",0.456432093368165,0.930984611762438,1,2,"response to high light intensity","BP"
"685","GO:0003847",0.456439047739501,0.930982133835863,1,2,"1-alkyl-2-acetylglycerophosphocholine esterase activity","MF"
"1448","GO:0006528",0.456439047739501,0.930982133835863,1,2,"asparagine metabolic process","BP"
"2173","GO:0009066",0.456439047739501,0.930982133835863,1,2,"aspartate family amino acid metabolic process","BP"
"6308","GO:0048863",0.456440144724253,0.930981742985134,1,2,"stem cell differentiation","BP"
"3739","GO:0030853",0.456444570940243,0.930980165834749,1,2,"negative regulation of granulocyte differentiation","BP"
"5266","GO:0043039",0.456450234640074,0.930978147719475,1,2,"tRNA aminoacylation","BP"
"9","GO:0000030",0.456470911030992,0.930970779853356,1,2,"mannosyltransferase activity","MF"
"754","GO:0004169",0.456470911030992,0.930970779853356,1,2,"dolichyl-phosphate-mannose-protein mannosyltransferase activity","MF"
"3646","GO:0030435",0.45647549407562,0.930969146653271,1,2,"sporulation resulting in formation of a cellular spore","BP"
"3880","GO:0031288",0.45647549407562,0.930969146653271,1,2,"sorocarp morphogenesis","BP"
"4202","GO:0032680",0.456486538509757,0.930965210791791,1,2,"regulation of tumor necrosis factor production","BP"
"8573","GO:1901098",0.456487048713728,0.93096502896189,1,2,"positive regulation of autophagosome maturation","BP"
"2288","GO:0009742",0.456490902498817,0.930963655569976,1,2,"brassinosteroid mediated signaling pathway","BP"
"6458","GO:0050911",0.456513102520561,0.930955743627473,1,2,"detection of chemical stimulus involved in sensory perception of smell","BP"
"7654","GO:0071600",0.456532190694593,0.930948940257789,1,2,"otic vesicle morphogenesis","BP"
"4418","GO:0034045",0.456532453051026,0.930948846737729,1,2,"phagophore assembly site membrane","CC"
"5132","GO:0042531",0.456535149018198,0.930947885805186,1,2,"positive regulation of tyrosine phosphorylation of STAT protein","BP"
"4242","GO:0032801",0.45654146557477,0.930945634345908,1,2,"receptor catabolic process","BP"
"4470","GO:0034272",0.45654146557477,0.930945634345908,1,2,"phosphatidylinositol 3-kinase complex, class III, type II","CC"
"4594","GO:0035032",0.45654146557477,0.930945634345908,1,2,"phosphatidylinositol 3-kinase complex, class III","CC"
"7282","GO:0070050",0.456555922422757,0.930940481172778,1,2,"neuron cellular homeostasis","BP"
"4629","GO:0035136",0.456563462967495,0.930937793232035,1,2,"forelimb morphogenesis","BP"
"491","GO:0002337",0.456587256702366,0.93092931114595,1,2,"B-1a B cell differentiation","BP"
"7246","GO:0061891",0.456588473189353,0.930928877460955,1,2,"calcium ion sensor activity","MF"
"756","GO:0004176",0.456605877695132,0.930922672534087,1,2,"ATP-dependent peptidase activity","MF"
"898","GO:0004767",0.456639114243663,0.930910822271538,1,2,"sphingomyelin phosphodiesterase activity","MF"
"1509","GO:0006685",0.456639114243663,0.930910822271538,1,2,"sphingomyelin catabolic process","BP"
"5898","GO:0046466",0.456639114243663,0.930910822271538,1,2,"membrane lipid catabolic process","BP"
"3375","GO:0021696",0.456654753348049,0.930905245784492,1,2,"cerebellar cortex morphogenesis","BP"
"7960","GO:0090399",0.456679794456891,0.930896316118963,1,2,"replicative senescence","BP"
"3930","GO:0031464",0.456692699600842,0.93089171385958,1,2,"Cul4A-RING E3 ubiquitin ligase complex","CC"
"7711","GO:0071926",0.456708478758189,0.93088608637016,1,2,"endocannabinoid signaling pathway","BP"
"363","GO:0001880",0.456716984130608,0.930883052870085,1,2,"Mullerian duct regression","BP"
"572","GO:0003161",0.456716984130608,0.930883052870085,1,2,"cardiac conduction system development","BP"
"4630","GO:0035137",0.456737931826306,0.930875581354878,1,2,"hindlimb morphogenesis","BP"
"2982","GO:0016581",0.456760150738351,0.930867655839805,1,2,"NuRD complex","CC"
"5967","GO:0046822",0.456768202104755,0.930864783741731,1,2,"regulation of nucleocytoplasmic transport","BP"
"777","GO:0004340",0.456780169811543,0.930860514479973,1,2,"glucokinase activity","MF"
"792","GO:0004396",0.456780169811543,0.930860514479973,1,2,"hexokinase activity","MF"
"2155","GO:0008865",0.456780169811543,0.930860514479973,1,2,"fructokinase activity","MF"
"3183","GO:0019158",0.456780169811543,0.930860514479973,1,2,"mannokinase activity","MF"
"3215","GO:0019318",0.456780169811543,0.930860514479973,1,2,"hexose metabolic process","BP"
"6066","GO:0047931",0.456780169811543,0.930860514479973,1,2,"glucosamine kinase activity","MF"
"1009","GO:0005250",0.456786615135155,0.930858215137856,1,2,"A-type (transient outward) potassium channel activity","MF"
"8723","GO:1902474",0.456788030992784,0.930857710050009,1,2,"positive regulation of protein localization to synapse","BP"
"9036","GO:1904861",0.456788030992784,0.930857710050009,1,2,"excitatory synapse assembly","BP"
"5363","GO:0043388",0.45679440337358,0.930855436661755,1,2,"positive regulation of DNA binding","BP"
"3896","GO:0031344",0.456797018915823,0.930854503551917,1,2,"regulation of cell projection organization","BP"
"8617","GO:1901509",0.456810571590428,0.930849668366537,1,2,"regulation of endothelial tube morphogenesis","BP"
"9060","GO:1904954",0.456844050600702,0.930837723076763,1,2,"canonical Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation","BP"
"2916","GO:0016322",0.4568606031995,0.930831816608891,1,2,"neuron remodeling","BP"
"8007","GO:0097053",0.456861007759083,0.930831672228035,1,2,"L-kynurenine catabolic process","BP"
"540","GO:0002944",0.456867944771692,0.930829196802695,1,2,"cyclin K-CDK12 complex","CC"
"541","GO:0002945",0.456867944771692,0.930829196802695,1,2,"cyclin K-CDK13 complex","CC"
"1914","GO:0008024",0.456867944771692,0.930829196802695,1,2,"cyclin/CDK positive transcription elongation factor complex","CC"
"2967","GO:0016538",0.456867944771692,0.930829196802695,1,2,"cyclin-dependent protein serine/threonine kinase regulator activity","MF"
"5573","GO:0044828",0.456867944771692,0.930829196802695,1,2,"negative regulation by host of viral genome replication","BP"
"7192","GO:0061575",0.456867944771692,0.930829196802695,1,2,"cyclin-dependent protein serine/threonine kinase activator activity","MF"
"9486","GO:2001165",0.456867944771692,0.930829196802695,1,2,"positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues","BP"
"1626","GO:0006958",0.456883195161082,0.930823754560365,1,2,"complement activation, classical pathway","BP"
"8761","GO:1902732",0.45689208049008,0.930820583610591,1,2,"positive regulation of chondrocyte proliferation","BP"
"3033","GO:0016790",0.456920895155364,0.930810299708085,1,2,"thiolester hydrolase activity","MF"
"1199","GO:0005832",0.45693012480505,0.930807005434247,1,2,"chaperonin-containing T-complex","CC"
"3994","GO:0031681",0.45693012480505,0.930807005434247,1,2,"G-protein beta-subunit binding","MF"
"9035","GO:1904851",0.45693012480505,0.930807005434247,1,2,"positive regulation of establishment of protein localization to telomere","BP"
"9039","GO:1904871",0.45693012480505,0.930807005434247,1,2,"positive regulation of protein localization to Cajal body","BP"
"9040","GO:1904874",0.45693012480505,0.930807005434247,1,2,"positive regulation of telomerase RNA localization to Cajal body","BP"
"6278","GO:0048771",0.456937083394096,0.930804521713769,1,2,"tissue remodeling","BP"
"5460","GO:0043922",0.456962210774967,0.93079555244106,1,2,"negative regulation by host of viral transcription","BP"
"7976","GO:0090537",0.456973826737886,0.930791405832912,1,2,"CERF complex","CC"
"5945","GO:0046661",0.456996786051221,0.930783209431862,1,2,"male sex differentiation","BP"
"3345","GO:0021542",0.457010684886031,0.930778247272091,1,2,"dentate gyrus development","BP"
"256","GO:0001556",0.457013448519698,0.930777260576029,1,2,"oocyte maturation","BP"
"2380","GO:0010193",0.457036861264449,0.930768901141112,1,2,"response to ozone","BP"
"4327","GO:0033189",0.457036861264449,0.930768901141112,1,2,"response to vitamin A","BP"
"4801","GO:0035838",0.457087358665044,0.930750868884011,1,2,"growing cell tip","CC"
"836","GO:0004560",0.457092108771027,0.930749172507584,1,2,"alpha-L-fucosidase activity","MF"
"2870","GO:0016139",0.457092108771027,0.930749172507584,1,2,"glycoside catabolic process","BP"
"516","GO:0002673",0.457096809932712,0.930747493563722,1,2,"regulation of acute inflammatory response","BP"
"830","GO:0004536",0.457096809932712,0.930747493563722,1,2,"deoxyribonuclease activity","MF"
"1368","GO:0006308",0.457096809932712,0.930747493563722,1,2,"DNA catabolic process","BP"
"2462","GO:0010623",0.457096809932712,0.930747493563722,1,2,"programmed cell death involved in cell development","BP"
"7489","GO:0070948",0.457096809932712,0.930747493563722,1,2,"regulation of neutrophil mediated cytotoxicity","BP"
"3084","GO:0017076",0.457128837660176,0.930736054686623,1,2,"purine nucleotide binding","MF"
"436","GO:0002082",0.457128866984289,0.930736044193123,1,2,"regulation of oxidative phosphorylation","BP"
"8631","GO:1901653",0.457132840323752,0.930734625010465,1,2,"cellular response to peptide","BP"
"9174","GO:1990075",0.457142144893665,0.930731301535145,1,2,"periciliary membrane compartment","CC"
"5838","GO:0046007",0.457149081159397,0.930728823915563,1,2,"negative regulation of activated T cell proliferation","BP"
"3860","GO:0031227",0.457157506564643,0.930725814310124,1,2,"intrinsic component of endoplasmic reticulum membrane","CC"
"5500","GO:0044232",0.457157506564643,0.930725814310124,1,2,"organelle membrane contact site","CC"
"1595","GO:0006896",0.457170421879247,0.930721200713896,1,2,"Golgi to vacuole transport","BP"
"2276","GO:0009705",0.457170421879247,0.930721200713896,1,2,"plant-type vacuole membrane","CC"
"2310","GO:0009846",0.457170421879247,0.930721200713896,1,2,"pollen germination","BP"
"3894","GO:0031338",0.457170421879247,0.930721200713896,1,2,"regulation of vesicle fusion","BP"
"9322","GO:2000067",0.457170421879247,0.930721200713896,1,2,"regulation of root morphogenesis","BP"
"3589","GO:0030261",0.457176434977372,0.930719052648613,1,2,"chromosome condensation","BP"
"3588","GO:0030259",0.457177366093538,0.93071872001773,1,2,"lipid glycosylation","BP"
"4222","GO:0032740",0.457183276222076,0.930716608681926,1,2,"positive regulation of interleukin-17 production","BP"
"4741","GO:0035522",0.457186086687166,0.930715604631451,1,2,"monoubiquitinated histone H2A deubiquitination","BP"
"9267","GO:1990752",0.457191358615963,0.93071372123991,1,2,"microtubule end","CC"
"4258","GO:0032886",0.457230970860072,0.930699568625504,1,2,"regulation of microtubule-based process","BP"
"269","GO:0001594",0.45725137144951,0.930692279156129,1,2,"trace-amine receptor activity","MF"
"864","GO:0004683",0.457267050175092,0.930686676549063,1,2,"calmodulin-dependent protein kinase activity","MF"
"2","GO:0000003",0.457268375772467,0.930686202829564,1,2,"reproduction","BP"
"4197","GO:0032596",0.457276602374251,0.930683263014267,1,2,"protein transport into membrane raft","BP"
"8036","GO:0097157",0.45729720348434,0.930675900717568,1,2,"pre-mRNA intronic binding","MF"
"4105","GO:0032288",0.457313989627044,0.930669901408441,1,2,"myelin assembly","BP"
"6485","GO:0051000",0.457334283031771,0.930662648136321,1,2,"positive regulation of nitric-oxide synthase activity","BP"
"6964","GO:0060430",0.457339277198148,0.930660863049532,1,2,"lung saccule development","BP"
"6830","GO:0060050",0.457379896369134,0.930646343133537,1,2,"positive regulation of protein glycosylation","BP"
"2295","GO:0009785",0.457381482342488,0.930645776178824,1,2,"blue light signaling pathway","BP"
"6825","GO:0060043",0.457388236704845,0.930643361513489,1,2,"regulation of cardiac muscle cell proliferation","BP"
"745","GO:0004129",0.457421011199507,0.930631643947767,1,2,"cytochrome-c oxidase activity","MF"
"6032","GO:0047275",0.45742856484827,0.930628943159278,1,2,"glucosaminylgalactosylglucosylceramide beta-galactosyltransferase activity","MF"
"8670","GO:1902043",0.45747081708059,0.93061383473783,1,2,"positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP"
"1672","GO:0007062",0.457517125911975,0.930597273193809,1,2,"sister chromatid cohesion","BP"
"678","GO:0003823",0.457521892387739,0.930595568378373,1,2,"antigen binding","MF"
"8910","GO:1903862",0.457524128859307,0.930594768482581,1,2,"positive regulation of oxidative phosphorylation","BP"
"941","GO:0004983",0.45753810601751,0.930589769134304,1,2,"neuropeptide Y receptor activity","MF"
"2937","GO:0016411",0.457544641541232,0.93058743143307,1,2,"acylglycerol O-acyltransferase activity","MF"
"15","GO:0000055",0.457545392142982,0.930587162931139,1,2,"ribosomal large subunit export from nucleus","BP"
"7588","GO:0071374",0.457575190749034,0.930576503518565,1,2,"cellular response to parathyroid hormone stimulus","BP"
"59","GO:0000213",0.457586674223849,0.930572395409075,1,2,"tRNA-intron endonuclease activity","MF"
"102","GO:0000379",0.457586674223849,0.930572395409075,1,2,"tRNA-type intron splice site recognition and cleavage","BP"
"3685","GO:0030576",0.457587942841445,0.930571941553907,1,2,"Cajal body organization","BP"
"3333","GO:0021517",0.457588201925623,0.930571848869454,1,2,"ventral spinal cord development","BP"
"3012","GO:0016709",0.457589980844886,0.930571212457653,1,2,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","MF"
"753","GO:0004165",0.457615040936269,0.930562246756557,1,2,"dodecenoyl-CoA delta-isomerase activity","MF"
"3049","GO:0016863",0.457615040936269,0.930562246756557,1,2,"intramolecular oxidoreductase activity, transposing C=C bonds","MF"
"682","GO:0003841",0.457616123692825,0.9305618593584,1,2,"1-acylglycerol-3-phosphate O-acyltransferase activity","MF"
"6583","GO:0051341",0.457636085966548,0.930554716908639,1,2,"regulation of oxidoreductase activity","BP"
"7208","GO:0061635",0.457636085966548,0.930554716908639,1,2,"regulation of protein complex stability","BP"
"863","GO:0004679",0.457647963933414,0.930550466751066,1,2,"AMP-activated protein kinase activity","MF"
"867","GO:0004691",0.457647963933414,0.930550466751066,1,2,"cAMP-dependent protein kinase activity","MF"
"4889","GO:0036269",0.457656781221841,0.930547311651729,1,2,"swimming behavior","BP"
"4003","GO:0031802",0.457693970548002,0.930534003098158,1,2,"type 5 metabotropic glutamate receptor binding","MF"
"6836","GO:0060065",0.457716375891365,0.930525984285756,1,2,"uterus development","BP"
"6838","GO:0060067",0.457716375891365,0.930525984285756,1,2,"cervix development","BP"
"9484","GO:2001141",0.457727112388164,0.930522141511526,1,2,"regulation of RNA biosynthetic process","BP"
"1458","GO:0006554",0.457733997494959,0.93051967712425,1,2,"lysine catabolic process","BP"
"2500","GO:0010762",0.457768413290613,0.930507357855911,1,2,"regulation of fibroblast migration","BP"
"2411","GO:0010389",0.45780171691887,0.930495435254129,1,2,"regulation of G2/M transition of mitotic cell cycle","BP"
"3180","GO:0019104",0.457823751523479,0.930487546161455,1,2,"DNA N-glycosylase activity","MF"
"5587","GO:0045008",0.457823751523479,0.930487546161455,1,2,"depyrimidination","BP"
"4255","GO:0032873",0.45782866650202,0.930485786363009,1,2,"negative regulation of stress-activated MAPK cascade","BP"
"7337","GO:0070287",0.457834812837095,0.930483585629931,1,2,"ferritin receptor activity","MF"
"9370","GO:2000303",0.457843916345208,0.930480325988603,1,2,"regulation of ceramide biosynthetic process","BP"
"6814","GO:0060025",0.457850063864366,0.930478124717617,1,2,"regulation of synaptic activity","BP"
"4265","GO:0032926",0.457876564736081,0.930468634880887,1,2,"negative regulation of activin receptor signaling pathway","BP"
"475","GO:0002238",0.457878061848627,0.930468098749234,1,2,"response to molecule of fungal origin","BP"
"6661","GO:0051725",0.457880977756396,0.93046705451238,1,2,"protein de-ADP-ribosylation","BP"
"3613","GO:0030323",0.457891955134158,0.930463123251472,1,2,"respiratory tube development","BP"
"4398","GO:0033689",0.457907695028457,0.930457486174708,1,2,"negative regulation of osteoblast proliferation","BP"
"3962","GO:0031588",0.457917034310304,0.930454141239145,1,2,"nucleotide-activated protein kinase complex","CC"
"6848","GO:0060081",0.457926995226893,0.930450573560207,1,2,"membrane hyperpolarization","BP"
"6924","GO:0060325",0.458003039275436,0.930423332884126,1,2,"face morphogenesis","BP"
"3255","GO:0019705",0.458021279497718,0.930416797726129,1,2,"protein-cysteine S-myristoyltransferase activity","MF"
"8468","GO:0140439",0.458021279497718,0.930416797726129,1,2,"protein-cysteine S-stearoyltransferase activity","MF"
"4844","GO:0036002",0.45803042752628,0.930413520025555,1,2,"pre-mRNA binding","MF"
"1981","GO:0008209",0.458035422746766,0.930411730190258,1,2,"androgen metabolic process","BP"
"4178","GO:0032528",0.458041630934322,0.930409505712278,1,2,"microvillus organization","BP"
"4433","GO:0034113",0.458041630934322,0.930409505712278,1,2,"heterotypic cell-cell adhesion","BP"
"7865","GO:0086080",0.458041630934322,0.930409505712278,1,2,"protein binding involved in heterotypic cell-cell adhesion","MF"
"2860","GO:0016114",0.458044258925543,0.930408564035775,1,2,"terpenoid biosynthetic process","BP"
"3669","GO:0030516",0.458046863386611,0.930407630804976,1,2,"regulation of axon extension","BP"
"4843","GO:0035999",0.458048495533562,0.930407045976966,1,2,"tetrahydrofolate interconversion","BP"
"2245","GO:0009555",0.458049925625772,0.930406533513,1,2,"pollen development","BP"
"8974","GO:1904385",0.458051686942517,0.930405902396929,1,2,"cellular response to angiotensin","BP"
"854","GO:0004659",0.458052210692925,0.930405714728269,1,2,"prenyltransferase activity","MF"
"1048","GO:0005456",0.458055919817442,0.930404385612436,1,2,"CMP-N-acetylneuraminate transmembrane transporter activity","MF"
"2777","GO:0015782",0.458055919817442,0.930404385612436,1,2,"CMP-N-acetylneuraminate transmembrane transport","BP"
"5668","GO:0045340",0.458057153978474,0.93040394336686,1,2,"mercury ion binding","MF"
"5632","GO:0045179",0.458057580501299,0.930403790530635,1,2,"apical cortex","CC"
"1677","GO:0007084",0.458069912515525,0.93039937141085,1,2,"mitotic nuclear membrane reassembly","BP"
"5017","GO:0042051",0.458111290609735,0.93038454231539,1,2,"compound eye photoreceptor development","BP"
"1513","GO:0006690",0.458116338769036,0.930382733016244,1,2,"icosanoid metabolic process","BP"
"306","GO:0001715",0.458121031124766,0.930381051219788,1,2,"ectodermal cell fate specification","BP"
"1782","GO:0007304",0.458121031124766,0.930381051219788,1,2,"chorion-containing eggshell formation","BP"
"1795","GO:0007352",0.458121031124766,0.930381051219788,1,2,"zygotic specification of dorsal/ventral axis","BP"
"1802","GO:0007378",0.458121031124766,0.930381051219788,1,2,"amnioserosa formation","BP"
"1833","GO:0007443",0.458121031124766,0.930381051219788,1,2,"Malpighian tubule morphogenesis","BP"
"1838","GO:0007458",0.458121031124766,0.930381051219788,1,2,"progression of morphogenetic furrow involved in compound eye morphogenesis","BP"
"1853","GO:0007516",0.458121031124766,0.930381051219788,1,2,"hemocyte development","BP"
"3724","GO:0030721",0.458121031124766,0.930381051219788,1,2,"spectrosome organization","BP"
"4637","GO:0035156",0.458121031124766,0.930381051219788,1,2,"fusion cell fate specification","BP"
"4638","GO:0035158",0.458121031124766,0.930381051219788,1,2,"regulation of tube diameter, open tracheal system","BP"
"4644","GO:0035168",0.458121031124766,0.930381051219788,1,2,"larval lymph gland hemocyte differentiation","BP"
"4658","GO:0035214",0.458121031124766,0.930381051219788,1,2,"eye-antennal disc development","BP"
"4659","GO:0035215",0.458121031124766,0.930381051219788,1,2,"genital disc development","BP"
"4660","GO:0035217",0.458121031124766,0.930381051219788,1,2,"labial disc development","BP"
"4664","GO:0035224",0.458121031124766,0.930381051219788,1,2,"genital disc anterior/posterior pattern formation","BP"
"4676","GO:0035263",0.458121031124766,0.930381051219788,1,2,"genital disc sexually dimorphic development","BP"
"4691","GO:0035309",0.458121031124766,0.930381051219788,1,2,"wing and notum subfield formation","BP"
"5028","GO:0042078",0.458121031124766,0.930381051219788,1,2,"germ-line stem cell division","BP"
"5698","GO:0045572",0.458121031124766,0.930381051219788,1,2,"positive regulation of imaginal disc growth","BP"
"5738","GO:0045705",0.458121031124766,0.930381051219788,1,2,"negative regulation of salivary gland boundary specification","BP"
"6199","GO:0048542",0.458121031124766,0.930381051219788,1,2,"lymph gland development","BP"
"6223","GO:0048619",0.458121031124766,0.930381051219788,1,2,"embryonic hindgut morphogenesis","BP"
"6226","GO:0048636",0.458121031124766,0.930381051219788,1,2,"positive regulation of muscle organ development","BP"
"6922","GO:0060323",0.458121031124766,0.930381051219788,1,2,"head morphogenesis","BP"
"7154","GO:0061320",0.458121031124766,0.930381051219788,1,2,"pericardial nephrocyte differentiation","BP"
"7156","GO:0061327",0.458121031124766,0.930381051219788,1,2,"anterior Malpighian tubule development","BP"
"7164","GO:0061352",0.458121031124766,0.930381051219788,1,2,"cell chemotaxis involved in Malpighian tubule morphogenesis","BP"
"8225","GO:0098898",0.458121031124766,0.930381051219788,1,2,"dense core granule lumen","CC"
"3911","GO:0031404",0.458181865615529,0.930359244709352,1,2,"chloride ion binding","MF"
"9083","GO:1905146",0.458184840646792,0.930358178180891,1,2,"lysosomal protein catabolic process","BP"
"2360","GO:0010042",0.458189725686997,0.930356426904969,1,2,"response to manganese ion","BP"
"6357","GO:0050655",0.458191721329568,0.930355711453705,1,2,"dermatan sulfate proteoglycan metabolic process","BP"
"5736","GO:0045686",0.458200567117523,0.930352540129131,1,2,"negative regulation of glial cell differentiation","BP"
"7070","GO:0060900",0.458200567117523,0.930352540129131,1,2,"embryonic camera-type eye formation","BP"
"7931","GO:0090270",0.458200567117523,0.930352540129131,1,2,"regulation of fibroblast growth factor production","BP"
"7932","GO:0090271",0.458200567117523,0.930352540129131,1,2,"positive regulation of fibroblast growth factor production","BP"
"7902","GO:0090158",0.458213815140576,0.930347790365661,1,2,"endoplasmic reticulum membrane organization","BP"
"2264","GO:0009631",0.458229508967066,0.930342163445409,1,2,"cold acclimation","BP"
"3672","GO:0030520",0.45824074986959,0.930338132899833,1,2,"intracellular estrogen receptor signaling pathway","BP"
"9384","GO:2000347",0.458244186587323,0.930336900587701,1,2,"positive regulation of hepatocyte proliferation","BP"
"3604","GO:0030299",0.458256196102124,0.930332594227271,1,2,"intestinal cholesterol absorption","BP"
"3454","GO:0022604",0.458257137869221,0.930332256529552,1,2,"regulation of cell morphogenesis","BP"
"8731","GO:1902513",0.458268177538647,0.930328297752622,1,2,"regulation of organelle transport along microtubule","BP"
"5912","GO:0046527",0.458285831063306,0.930321966946383,1,2,"glucosyltransferase activity","MF"
"6079","GO:0048015",0.458302816613753,0.930315875339628,1,2,"phosphatidylinositol-mediated signaling","BP"
"4354","GO:0033339",0.458305345750717,0.930314968278355,1,2,"pectoral fin development","BP"
